"No.","Time","Source","Destination","Protocol","Length","Info"
"216","6.335329","192.168.1.6","192.168.1.1","TCP","54","20585  >  53 [ACK] Seq=39 Ack=55 Win=131328 Len=0"
"217","6.340314","142.250.182.67","192.168.1.6","QUIC","1292","Initial, SCID=e2beabb701c22c7b, PKN: 1, ACK, PADDING"
"218","6.343285","192.168.1.6","142.250.192.4","UDP","332","57976  >  443 Len=290"
"219","6.349358","142.250.192.4","192.168.1.6","UDP","70","443  >  57976 Len=28"
"220","6.357142","192.168.1.6","142.250.182.67","QUIC","1292","Initial, DCID=e2beabb701c22c7b, PKN: 7, PADDING, PING, PADDING"
"221","6.357961","20.207.73.85","192.168.1.6","TCP","54","443  >  20587 [ACK] Seq=1 Ack=1868 Win=71680 Len=0"
"222","6.358160","20.207.73.85","192.168.1.6","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"223","6.358368","20.207.73.85","192.168.1.6","TCP","1490","443  >  20587 [PSH, ACK] Seq=1437 Ack=1868 Win=71680 Len=1436 [TCP PDU reassembled in 224]"
"224","6.358368","20.207.73.85","192.168.1.6","TLSv1.3","673","Application Data, Application Data, Application Data"
"225","6.358436","192.168.1.6","20.207.73.85","TCP","54","20587  >  443 [ACK] Seq=1868 Ack=2873 Win=132096 Len=0"
"226","6.359939","192.168.1.6","20.207.73.85","TLSv1.3","118","Change Cipher Spec, Application Data"
"227","6.360199","192.168.1.6","20.207.73.85","TLSv1.3","146","Application Data"
"228","6.360411","192.168.1.6","20.207.73.85","TLSv1.3","808","Application Data"
"229","6.360488","192.168.1.6","20.207.73.85","TLSv1.3","1304","Application Data"
"230","6.365711","192.168.1.6","192.168.1.1","TCP","54","20589  >  53 [ACK] Seq=45 Ack=2 Win=131328 Len=0"
"231","6.365835","192.168.1.6","192.168.1.1","TCP","54","20588  >  53 [ACK] Seq=45 Ack=2 Win=131328 Len=0"
"232","6.370704","142.250.182.67","192.168.1.6","QUIC","1292","Initial, SCID=e2beabb701c22c7b, PKN: 2, ACK, PADDING"
"233","6.370704","192.168.1.1","192.168.1.6","DNS","122","Standard query response 0x2857 HTTPS www.googleadservices.com HTTPS"
"234","6.370704","192.168.1.1","192.168.1.6","DNS","113","Standard query response 0x6c98 A www.googleadservices.com A 142.250.192.34"
"235","6.371186","192.168.1.6","192.168.1.1","TCP","54","20588  >  53 [FIN, ACK] Seq=45 Ack=61 Win=131328 Len=0"
"236","6.371741","192.168.1.6","192.168.1.1","TCP","54","20589  >  53 [FIN, ACK] Seq=45 Ack=70 Win=131328 Len=0"
"237","6.372982","142.250.182.67","192.168.1.6","QUIC","1292","Initial, SCID=e2beabb701c22c7b, PKN: 3, CRYPTO, PADDING"
"238","6.372982","142.250.182.67","192.168.1.6","QUIC","342","Protected Payload (KP0)"
"239","6.373027","192.168.1.6","142.250.192.34","QUIC","1292","Initial, DCID=6e640d544b265d20, PKN: 1, CRYPTO"
"240","6.373107","192.168.1.6","142.250.192.34","QUIC","1292","Initial, DCID=6e640d544b265d20, PKN: 2, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING"
"241","6.373319","192.168.1.6","142.250.192.34","QUIC","120","0-RTT, DCID=6e640d544b265d20"
"242","6.373833","142.250.182.67","192.168.1.6","QUIC","982","Protected Payload (KP0)"
"243","6.373833","142.250.182.67","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"244","6.374301","192.168.1.6","142.250.182.67","QUIC","120","Handshake, DCID=e2beabb701c22c7b"
"245","6.374404","192.168.1.6","142.250.182.67","QUIC","73","Protected Payload (KP0), DCID=e2beabb701c22c7b"
"246","6.374695","192.168.1.6","142.250.192.34","QUIC","764","0-RTT, DCID=6e640d544b265d20"
"247","6.374806","192.168.1.6","142.250.192.4","UDP","74","57976  >  443 Len=32"
"248","6.375433","192.168.1.1","192.168.1.6","TCP","54","53  >  20588 [FIN, ACK] Seq=61 Ack=46 Win=29216 Len=0"
"249","6.375433","192.168.1.1","192.168.1.6","TCP","54","53  >  20589 [FIN, ACK] Seq=70 Ack=46 Win=29216 Len=0"
"250","6.375501","192.168.1.6","192.168.1.1","TCP","54","20588  >  53 [ACK] Seq=46 Ack=62 Win=131328 Len=0"
"251","6.375606","192.168.1.6","192.168.1.1","TCP","54","20589  >  53 [ACK] Seq=46 Ack=71 Win=131328 Len=0"
"252","6.382076","142.250.182.67","192.168.1.6","QUIC","162","Protected Payload (KP0)"
"253","6.382076","142.250.182.67","192.168.1.6","QUIC","64","Protected Payload (KP0)"
"254","6.382670","192.168.1.6","142.250.182.67","QUIC","73","Protected Payload (KP0), DCID=e2beabb701c22c7b"
"255","6.386355","192.168.1.6","192.168.1.1","TCP","66","20590  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"256","6.386983","192.168.1.6","192.168.1.1","TCP","66","20591  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"257","6.396393","142.250.192.4","192.168.1.6","UDP","1288","443  >  57976 Len=1246"
"258","6.396393","142.250.192.4","192.168.1.6","UDP","703","443  >  57976 Len=661"
"259","6.396393","142.250.192.4","192.168.1.6","UDP","67","443  >  57976 Len=25"
"260","6.396507","142.250.192.4","192.168.1.6","UDP","230","443  >  57976 Len=188"
"261","6.396507","20.207.73.85","192.168.1.6","TLSv1.3","133","Application Data"
"262","6.396507","20.207.73.85","192.168.1.6","TLSv1.3","133","Application Data"
"263","6.396507","20.207.73.85","192.168.1.6","TLSv1.3","118","Application Data"
"264","6.396507","20.207.73.85","192.168.1.6","TCP","54","443  >  20587 [ACK] Seq=3714 Ack=4028 Win=77824 Len=0"
"265","6.396507","20.207.73.85","192.168.1.6","TLSv1.3","102","Application Data"
"266","6.396507","192.168.1.1","192.168.1.6","TCP","66","53  >  20590 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"267","6.396507","192.168.1.1","192.168.1.6","TCP","66","53  >  20591 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"268","6.396635","192.168.1.6","192.168.1.1","TCP","54","20590  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"269","6.396689","192.168.1.6","192.168.1.1","TCP","54","20591  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"270","6.396807","192.168.1.6","20.207.73.85","TCP","54","20587  >  443 [ACK] Seq=4028 Ack=3650 Win=131328 Len=0"
"271","6.396862","192.168.1.6","20.207.73.85","TCP","54","20587  >  443 [ACK] Seq=4028 Ack=3762 Win=131072 Len=0"
"272","6.396929","192.168.1.6","142.250.192.4","UDP","77","57976  >  443 Len=35"
"273","6.397022","192.168.1.6","142.250.192.4","UDP","73","57976  >  443 Len=31"
"274","6.397111","192.168.1.6","192.168.1.1","TCP","56","20591  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 275]"
"275","6.397144","192.168.1.6","192.168.1.1","DNS","100","Standard query 0x6292 HTTPS ogads-pa.clients6.google.com"
"276","6.397188","192.168.1.6","192.168.1.1","TCP","56","20590  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 277]"
"277","6.397215","192.168.1.6","192.168.1.1","DNS","100","Standard query 0x16cc A ogads-pa.clients6.google.com"
"278","6.397839","192.168.1.6","20.207.73.85","TLSv1.3","85","Application Data"
"279","6.400719","192.168.1.1","192.168.1.6","TCP","54","53  >  20591 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"280","6.400719","192.168.1.1","192.168.1.6","TCP","54","53  >  20591 [ACK] Seq=1 Ack=49 Win=29216 Len=0"
"281","6.401539","192.168.1.1","192.168.1.6","TCP","54","53  >  20590 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"282","6.401539","192.168.1.1","192.168.1.6","TCP","54","53  >  20590 [ACK] Seq=1 Ack=49 Win=29216 Len=0"
"283","6.412878","142.250.192.34","192.168.1.6","QUIC","1292","Initial, SCID=ee640d544b265d20, PKN: 1, ACK, PADDING"
"284","6.412878","142.250.192.34","192.168.1.6","QUIC","1292","Initial, SCID=ee640d544b265d20, PKN: 2, CRYPTO, PADDING"
"285","6.412961","142.250.182.67","192.168.1.6","QUIC","310","Protected Payload (KP0)"
"286","6.412961","142.250.182.67","192.168.1.6","QUIC","63","Protected Payload (KP0)"
"287","6.413612","192.168.1.6","142.250.182.67","QUIC","77","Protected Payload (KP0), DCID=e2beabb701c22c7b"
"288","6.414767","192.168.1.6","142.250.192.34","QUIC","1292","Initial, DCID=ee640d544b265d20, PKN: 5, ACK, PADDING"
"289","6.418051","192.168.1.1","192.168.1.6","TCP","55","53  >  20591 [PSH, ACK] Seq=1 Ack=49 Win=29216 Len=1 [TCP PDU reassembled in 301]"
"290","6.418197","192.168.1.1","192.168.1.6","TCP","55","53  >  20590 [PSH, ACK] Seq=1 Ack=49 Win=29216 Len=1 [TCP PDU reassembled in 302]"
"291","6.421072","142.250.182.67","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"292","6.421430","142.250.192.4","192.168.1.6","UDP","741","443  >  57976 Len=699"
"293","6.421854","192.168.1.6","142.250.192.34","QUIC","79","Handshake, DCID=ee640d544b265d20"
"294","6.423092","142.250.192.4","192.168.1.6","UDP","63","443  >  57976 Len=21"
"295","6.423371","192.168.1.6","142.250.192.4","UDP","77","57976  >  443 Len=35"
"296","6.442537","142.250.192.4","192.168.1.6","UDP","356","443  >  57976 Len=314"
"297","6.442537","142.250.192.4","192.168.1.6","UDP","63","443  >  57976 Len=21"
"298","6.442900","192.168.1.6","142.250.192.4","UDP","77","57976  >  443 Len=35"
"299","6.457998","192.168.1.6","192.168.1.1","TCP","54","20591  >  53 [ACK] Seq=49 Ack=2 Win=131328 Len=0"
"300","6.458082","192.168.1.6","192.168.1.1","TCP","54","20590  >  53 [ACK] Seq=49 Ack=2 Win=131328 Len=0"
"301","6.459652","192.168.1.1","192.168.1.6","DNS","151","Standard query response 0x6292 HTTPS ogads-pa.clients6.google.com SOA ns1.google.com"
"302","6.459652","192.168.1.1","192.168.1.6","DNS","117","Standard query response 0x16cc A ogads-pa.clients6.google.com A 142.250.195.170"
"303","6.459796","192.168.1.6","192.168.1.1","TCP","54","20591  >  53 [FIN, ACK] Seq=49 Ack=99 Win=131072 Len=0"
"304","6.460246","192.168.1.6","192.168.1.1","TCP","54","20590  >  53 [FIN, ACK] Seq=49 Ack=65 Win=131328 Len=0"
"305","6.461326","192.168.1.6","142.250.195.170","QUIC","1292","Initial, DCID=9815d463ba19ee7e, PKN: 1, CRYPTO"
"306","6.461407","192.168.1.6","142.250.195.170","QUIC","1292","Initial, DCID=9815d463ba19ee7e, PKN: 2, CRYPTO"
"307","6.461449","192.168.1.6","142.250.195.170","QUIC","1292","Initial, DCID=9815d463ba19ee7e, PKN: 3, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING"
"308","6.461670","192.168.1.6","142.250.195.170","QUIC","123","0-RTT, DCID=9815d463ba19ee7e"
"309","6.462735","192.168.1.6","142.250.192.4","UDP","456","57976  >  443 Len=414"
"310","6.463142","192.168.1.6","142.250.192.4","UDP","633","57976  >  443 Len=591"
"311","6.463808","192.168.1.1","192.168.1.6","TCP","54","53  >  20591 [FIN, ACK] Seq=99 Ack=50 Win=29216 Len=0"
"312","6.463854","192.168.1.6","192.168.1.1","TCP","54","20591  >  53 [ACK] Seq=50 Ack=100 Win=131072 Len=0"
"313","6.466165","192.168.1.1","192.168.1.6","TCP","54","53  >  20590 [FIN, ACK] Seq=65 Ack=50 Win=29216 Len=0"
"314","6.466165","142.250.192.4","192.168.1.6","UDP","65","443  >  57976 Len=23"
"315","6.466314","192.168.1.6","192.168.1.1","TCP","54","20590  >  53 [ACK] Seq=50 Ack=66 Win=131328 Len=0"
"316","6.466635","20.207.73.85","192.168.1.6","TCP","54","443  >  20587 [ACK] Seq=3762 Ack=4059 Win=77824 Len=0"
"317","6.469689","142.250.195.170","192.168.1.6","QUIC","1292","Initial, SCID=f815d463ba19ee7e, PKN: 1, ACK, PADDING"
"318","6.469689","142.250.195.170","192.168.1.6","QUIC","1292","Initial, SCID=f815d463ba19ee7e, PKN: 2, ACK, PADDING"
"319","6.470257","142.250.195.170","192.168.1.6","QUIC","1292","Initial, SCID=f815d463ba19ee7e, PKN: 3, CRYPTO, PADDING"
"320","6.471595","192.168.1.6","142.250.195.170","QUIC","1292","Initial, DCID=f815d463ba19ee7e, PKN: 5, ACK, PADDING"
"321","6.471767","142.250.192.34","192.168.1.6","QUIC","1292","Handshake, SCID=ee640d544b265d20"
"322","6.471767","142.250.192.34","192.168.1.6","QUIC","1292","Handshake, SCID=ee640d544b265d20"
"323","6.471990","142.250.192.34","192.168.1.6","QUIC","1275","Protected Payload (KP0)"
"324","6.471990","142.250.192.34","192.168.1.6","QUIC","82","Handshake, SCID=ee640d544b265d20"
"325","6.472024","192.168.1.6","142.250.192.34","QUIC","81","Handshake, DCID=ee640d544b265d20"
"326","6.473001","192.168.1.6","142.250.192.34","QUIC","892","Protected Payload (KP0), DCID=ee640d544b265d20"
"327","6.473120","192.168.1.6","142.250.195.170","QUIC","79","Handshake, DCID=f815d463ba19ee7e"
"328","6.473969","192.168.1.6","104.26.10.240","TCP","54","20461  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1023 Len=0"
"329","6.486566","104.26.10.240","192.168.1.6","TCP","54","443  >  20461 [FIN, ACK] Seq=1 Ack=2 Win=9 Len=0"
"330","6.486662","192.168.1.6","104.26.10.240","TCP","54","20461  >  443 [ACK] Seq=2 Ack=2 Win=1023 Len=0"
"331","6.487193","142.250.192.4","192.168.1.6","UDP","70","443  >  57976 Len=28"
"332","6.490241","192.168.1.6","142.250.195.170","QUIC","79","Handshake, DCID=f815d463ba19ee7e"
"333","6.490929","192.168.1.6","142.250.192.4","UDP","297","57976  >  443 Len=255"
"334","6.492656","192.168.1.6","142.250.192.4","UDP","691","57976  >  443 Len=649"
"335","6.503651","142.250.195.170","192.168.1.6","QUIC","1292","Handshake, SCID=f815d463ba19ee7e"
"336","6.503651","142.250.195.170","192.168.1.6","QUIC","1292","Handshake, SCID=f815d463ba19ee7e"
"337","6.503977","192.168.1.6","142.250.195.170","QUIC","81","Handshake, DCID=f815d463ba19ee7e"
"338","6.505053","142.250.195.170","192.168.1.6","QUIC","1292","Handshake, SCID=f815d463ba19ee7e"
"339","6.505053","142.250.195.170","192.168.1.6","QUIC","709","Protected Payload (KP0)"
"340","6.505053","142.250.195.170","192.168.1.6","QUIC","85","Handshake, SCID=f815d463ba19ee7e"
"341","6.505053","140.82.112.25","192.168.1.6","TCP","54","443  >  20557 [ACK] Seq=1 Ack=189 Win=76 Len=0"
"342","6.506538","192.168.1.6","142.250.195.170","QUIC","210","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"343","6.507381","192.168.1.6","142.250.195.170","QUIC","1288","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"344","6.507462","192.168.1.6","142.250.195.170","QUIC","1112","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"345","6.507821","140.82.112.25","192.168.1.6","TLSv1.2","127","Application Data"
"346","6.508008","192.168.1.6","140.82.112.25","TCP","54","20557  >  443 [RST, ACK] Seq=220 Ack=74 Win=0 Len=0"
"347","6.513417","142.250.195.170","192.168.1.6","QUIC","1012","Protected Payload (KP0)"
"348","6.513417","142.250.195.170","192.168.1.6","QUIC","163","Protected Payload (KP0)"
"349","6.513495","142.250.192.34","192.168.1.6","QUIC","1004","Protected Payload (KP0)"
"350","6.513719","142.250.195.170","192.168.1.6","QUIC","65","Protected Payload (KP0)"
"351","6.513719","142.250.192.34","192.168.1.6","QUIC","163","Protected Payload (KP0)"
"352","6.513732","192.168.1.6","142.250.195.170","QUIC","76","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"353","6.513847","192.168.1.6","142.250.195.170","QUIC","75","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"354","6.514093","192.168.1.6","142.250.192.34","QUIC","76","Protected Payload (KP0), DCID=ee640d544b265d20"
"355","6.514165","192.168.1.6","142.250.192.34","QUIC","75","Protected Payload (KP0), DCID=ee640d544b265d20"
"356","6.517180","142.250.192.4","192.168.1.6","UDP","70","443  >  57976 Len=28"
"357","6.543824","192.168.1.6","142.250.192.4","UDP","74","57976  >  443 Len=32"
"358","6.551393","192.168.1.6","142.250.195.170","QUIC","1112","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"359","6.551585","142.250.192.34","192.168.1.6","QUIC","70","Protected Payload (KP0)"
"360","6.551585","142.250.195.170","192.168.1.6","QUIC","70","Protected Payload (KP0)"
"361","6.551930","192.168.1.6","142.250.192.34","QUIC","75","Protected Payload (KP0), DCID=ee640d544b265d20"
"362","6.560622","142.250.195.170","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"363","6.560622","142.250.195.170","192.168.1.6","QUIC","875","Protected Payload (KP0)"
"364","6.560824","142.250.192.4","192.168.1.6","UDP","267","443  >  57976 Len=225"
"365","6.560824","142.250.192.4","192.168.1.6","UDP","243","443  >  57976 Len=201"
"366","6.560824","142.250.192.4","192.168.1.6","UDP","63","443  >  57976 Len=21"
"367","6.561039","142.250.195.170","192.168.1.6","QUIC","191","Protected Payload (KP0)"
"368","6.561039","142.250.192.4","192.168.1.6","UDP","63","443  >  57976 Len=21"
"369","6.561080","192.168.1.6","142.250.195.170","QUIC","77","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"370","6.561315","192.168.1.6","142.250.192.4","UDP","78","57976  >  443 Len=36"
"371","6.561382","192.168.1.6","142.250.192.4","UDP","73","57976  >  443 Len=31"
"372","6.569869","140.82.112.25","192.168.1.6","TCP","66","[TCP Dup ACK 341#1] 443  >  20557 [ACK] Seq=74 Ack=189 Win=76 Len=0 SLE=219 SRE=220"
"373","6.569869","140.82.112.25","192.168.1.6","TCP","54","443  >  20557 [ACK] Seq=74 Ack=220 Win=76 Len=0"
"374","6.580692","142.250.192.34","192.168.1.6","QUIC","374","Protected Payload (KP0)"
"375","6.581239","142.250.192.34","192.168.1.6","QUIC","63","Protected Payload (KP0)"
"376","6.581240","192.168.1.6","142.250.192.34","QUIC","79","Protected Payload (KP0), DCID=ee640d544b265d20"
"377","6.587177","192.168.1.6","142.250.195.170","QUIC","74","Protected Payload (KP0), DCID=f815d463ba19ee7e"
"378","6.593539","142.250.195.170","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"379","6.598218","20.207.73.85","192.168.1.6","TLSv1.3","1024","Application Data"
"380","6.607088","192.168.1.6","142.250.192.34","QUIC","76","Protected Payload (KP0), DCID=ee640d544b265d20"
"381","6.609562","142.250.192.4","192.168.1.6","UDP","66","443  >  57976 Len=24"
"382","6.611687","142.250.192.4","192.168.1.6","UDP","943","443  >  57976 Len=901"
"383","6.612869","142.250.192.4","192.168.1.6","UDP","67","443  >  57976 Len=25"
"384","6.612869","142.250.192.4","192.168.1.6","UDP","114","443  >  57976 Len=72"
"385","6.613334","192.168.1.6","142.250.192.4","UDP","77","57976  >  443 Len=35"
"386","6.630032","192.168.1.6","142.250.192.4","UDP","445","57976  >  443 Len=403"
"387","6.644595","142.250.192.34","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"388","6.645172","192.168.1.6","20.207.73.85","TCP","54","20587  >  443 [ACK] Seq=4059 Ack=4732 Win=132096 Len=0"
"389","6.654450","142.250.192.4","192.168.1.6","UDP","69","443  >  57976 Len=27"
"390","6.660002","192.168.1.6","142.250.192.4","UDP","289","57976  >  443 Len=247"
"391","6.688851","192.168.1.6","192.168.1.1","TCP","66","20592  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"392","6.689075","192.168.1.6","192.168.1.1","TCP","66","20593  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"393","6.689553","192.168.1.6","142.250.192.4","UDP","217","57976  >  443 Len=175"
"394","6.689785","192.168.1.6","142.250.192.4","UDP","703","57976  >  443 Len=661"
"395","6.694265","192.168.1.1","192.168.1.6","TCP","66","53  >  20592 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"396","6.694265","192.168.1.1","192.168.1.6","TCP","66","53  >  20593 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"397","6.694535","192.168.1.6","192.168.1.1","TCP","54","20592  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"398","6.694604","192.168.1.6","192.168.1.1","TCP","54","20593  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"399","6.694893","192.168.1.6","192.168.1.1","TCP","56","20592  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 400]"
"400","6.694945","192.168.1.6","192.168.1.1","DNS","91","Standard query 0xfeb2 A accounts.google.com"
"401","6.695015","192.168.1.6","192.168.1.1","TCP","56","20593  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 402]"
"402","6.695064","192.168.1.6","192.168.1.1","DNS","91","Standard query 0x436b HTTPS accounts.google.com"
"403","6.698308","192.168.1.1","192.168.1.6","TCP","54","53  >  20592 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"404","6.698308","192.168.1.1","192.168.1.6","TCP","54","53  >  20592 [ACK] Seq=1 Ack=40 Win=29216 Len=0"
"405","6.698308","192.168.1.1","192.168.1.6","TCP","54","53  >  20593 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"406","6.698308","192.168.1.1","192.168.1.6","TCP","54","53  >  20593 [ACK] Seq=1 Ack=40 Win=29216 Len=0"
"407","6.698404","192.168.1.6","142.250.192.4","UDP","969","57976  >  443 Len=927"
"408","6.709553","142.250.192.4","192.168.1.6","UDP","70","443  >  57976 Len=28"
"409","6.713859","142.250.192.4","192.168.1.6","UDP","70","443  >  57976 Len=28"
"410","6.714312","192.168.1.6","142.250.192.4","UDP","73","57976  >  443 Len=31"
"411","6.715060","192.168.1.1","192.168.1.6","TCP","55","53  >  20592 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 451]"
"412","6.715583","192.168.1.1","192.168.1.6","TCP","55","53  >  20593 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 452]"
"413","6.728319","142.250.192.4","192.168.1.6","UDP","255","443  >  57976 Len=213"
"414","6.728319","142.250.192.4","192.168.1.6","UDP","63","443  >  57976 Len=21"
"415","6.728880","192.168.1.6","142.250.192.4","UDP","77","57976  >  443 Len=35"
"416","6.754920","142.250.192.4","192.168.1.6","UDP","1288","443  >  57976 Len=1246"
"417","6.754920","142.250.192.4","192.168.1.6","UDP","1292","443  >  57976 Len=1250"
